,STCOUNTYFP,STATE,COUNTYNAME,digital_force,cat_DF
0,01001,AL,Autauga County,0.16666750305363942,medium
1,01003,AL,Baldwin County,0.11457692833242157,medium
2,01005,AL,Barbour County,-0.023032299506590474,medium
3,01007,AL,Bibb County,0.17176656237019852,medium
4,01009,AL,Blount County,-0.039245663672443656,medium
5,01011,AL,Bullock County,-0.12690618832663764,medium
6,01013,AL,Butler County,-0.15701495684523945,medium
7,01015,AL,Calhoun County,0.1200633233894104,medium
8,01017,AL,Chambers County,0.0642130398024684,medium
9,01019,AL,Cherokee County,-0.009453791270943344,medium
10,01021,AL,Chilton County,0.049087573023260486,medium
11,01023,AL,Choctaw County,-0.19781170276669668,medium
12,01025,AL,Clarke County,-0.09355804595719308,medium
13,01027,AL,Clay County,0.0017363495314249929,medium
14,01029,AL,Cleburne County,0.09121756539440057,medium
15,01031,AL,Coffee County,-0.0006375688231162702,medium
16,01033,AL,Colbert County,0.2664360835993626,medium
17,01035,AL,Conecuh County,-0.02382134086658653,medium
18,01037,AL,Coosa County,-0.08804787411597946,medium
19,01039,AL,Covington County,-0.0006375688231162702,medium
20,01041,AL,Crenshaw County,-0.15701495684523945,medium
21,01043,AL,Cullman County,-0.026790287263504367,medium
22,01045,AL,Dale County,-0.023032299506590474,medium
23,01047,AL,Dallas County,-0.18385515079981454,medium
24,01049,AL,DeKalb County,0.14294064142234292,medium
25,01051,AL,Elmore County,0.16666750305363942,medium
26,01053,AL,Escambia County,-0.07228728335720246,medium
27,01055,AL,Etowah County,0.14294064142234292,medium
28,01057,AL,Fayette County,0.1294448962350265,medium
29,01059,AL,Franklin County,0.01742726379881953,medium
30,01061,AL,Geneva County,0.0685793486290094,medium
31,01063,AL,Greene County,0.09258225696101872,medium
32,01065,AL,Hale County,-0.21227726353480614,medium
33,01067,AL,Henry County,-0.023032299506590474,medium
34,01069,AL,Houston County,0.0685793486290094,medium
35,01071,AL,Jackson County,0.12213120884221106,medium
36,01073,AL,Jefferson County,0.252520387813279,medium
37,01075,AL,Lamar County,-0.05743510672142451,medium
38,01077,AL,Lauderdale County,0.11370510894734928,medium
39,01079,AL,Lawrence County,-0.14521832081736588,medium
40,01081,AL,Lee County,0.0642130398024684,medium
41,01083,AL,Limestone County,0.1844947250291163,medium
42,01085,AL,Lowndes County,-0.18385515079981454,medium
43,01087,AL,Macon County,0.0642130398024684,medium
44,01089,AL,Madison County,0.1202880507150926,medium
45,01091,AL,Marengo County,-0.04186949993388599,medium
46,01093,AL,Marion County,0.01742726379881953,medium
47,01095,AL,Marshall County,0.14294064142234292,medium
48,01097,AL,Mobile County,0.20386448839220447,medium
49,01099,AL,Monroe County,-0.09355804595719308,medium
50,01101,AL,Montgomery County,0.019382845592674062,medium
51,01103,AL,Morgan County,0.02319745533943859,medium
52,01105,AL,Perry County,-0.04186949993388599,medium
53,01107,AL,Pickens County,-0.12298510393421085,medium
54,01109,AL,Pike County,-0.12690618832663764,medium
55,01111,AL,Randolph County,-0.05647355761091834,medium
56,01113,AL,Russell County,-0.054675525150961315,medium
57,01115,AL,St. Clair County,0.06349638314501839,medium
58,01117,AL,Shelby County,0.17176656237019852,medium
59,01119,AL,Sumter County,0.09258225696101872,medium
60,01121,AL,Talladega County,-0.097856447181104,medium
61,01123,AL,Tallapoosa County,0.0642130398024684,medium
62,01125,AL,Tuscaloosa County,0.04650476715117987,medium
63,01127,AL,Walker County,0.1294448962350265,medium
64,01129,AL,Washington County,-0.007235263842638173,medium
65,01131,AL,Wilcox County,-0.04186949993388599,medium
66,01133,AL,Winston County,-0.038515162728006376,medium
67,02013,AK,Aleutians East Borough,-0.013704709771304972,medium
68,02016,AK,Aleutians West Census Area,-0.013041214413262342,medium
69,02020,AK,Anchorage Municipality,0.09862616275751936,medium
70,02050,AK,Bethel Census Area,-0.0028947964148948913,medium
71,02060,AK,Bristol Bay Borough,0.016913951829771616,medium
72,02068,AK,Denali Borough,0.07111724114043075,medium
73,02070,AK,Dillingham Census Area,0.01320314285106841,medium
74,02090,AK,Fairbanks North Star Borough,-0.054120074258865364,medium
75,02100,AK,Haines Borough,-0.16146747918056675,medium
76,02105,AK,Hoonah-Angoon Census Area,0.0004400889296741036,medium
77,02110,AK,Juneau City and Borough,-0.14318837354735997,medium
78,02122,AK,Kenai Peninsula Borough,0.05456253323649392,medium
79,02130,AK,Ketchikan Gateway Borough,-0.17040958150800384,medium
80,02150,AK,Kodiak Island Borough,-0.08093788536022145,medium
81,02164,AK,Lake and Peninsula Borough,-0.08331274903179532,medium
82,02170,AK,Matanuska-Susitna Borough,-0.24030871639611145,medium
83,02180,AK,Nome Census Area,-0.04620165868119197,medium
84,02185,AK,North Slope Borough,-0.13560016530522098,medium
85,02188,AK,Northwest Arctic Borough,-0.08852523960913665,medium
86,02195,AK,Petersburg Census Area,-0.14708994674488424,medium
87,02198,AK,Prince of Wales-Hyder Census Area,-0.2011627404527902,medium
88,02220,AK,Sitka City and Borough,-0.08550800252023008,medium
89,02230,AK,Skagway Municipality,-0.1780928590686908,medium
90,02240,AK,Southeast Fairbanks Census Area,0.036572135167668884,medium
91,02261,AK,Valdez-Cordova Census Area,-0.030135077508325663,medium
92,02275,AK,Wrangell City and Borough,-0.6321648743990839,low
93,02282,AK,Yakutat City and Borough,-0.3294331957297613,medium
94,02290,AK,Yukon-Koyukuk Census Area,0.004628237079116279,medium
95,04001,AZ,Apache County,0.00035616261536616746,medium
96,04003,AZ,Cochise County,-0.005363740403626117,medium
97,04005,AZ,Coconino County,-0.08204981653040422,medium
98,04007,AZ,Gila County,0.06115857426292294,medium
99,04009,AZ,Graham County,-0.015688369617382927,medium
100,04011,AZ,Greenlee County,-0.19616790583412436,medium
101,04012,AZ,La Paz County,-0.008669945060415116,medium
102,04013,AZ,Maricopa County,0.5575635965135686,high
103,04015,AZ,Mohave County,0.12303921845551327,medium
104,04017,AZ,Navajo County,0.02462956945361677,medium
105,04019,AZ,Pima County,0.2405163309957229,medium
106,04021,AZ,Pinal County,0.14166523000318787,medium
107,04023,AZ,Santa Cruz County,-0.025682696225944462,medium
108,04025,AZ,Yavapai County,0.07369324919050195,medium
109,04027,AZ,Yuma County,0.08216824372411212,medium
110,05001,AR,Arkansas County,-0.10687186639492,medium
111,05003,AR,Ashley County,-0.2670722249083596,medium
112,05005,AR,Baxter County,0.17928690131860156,medium
113,05007,AR,Benton County,0.2893719264992981,medium
114,05009,AR,Boone County,0.4084403374749461,medium
115,05011,AR,Bradley County,-0.30169864062316704,medium
116,05013,AR,Calhoun County,-0.3056104632894341,medium
117,05015,AR,Carroll County,0.4084403374749461,medium
118,05017,AR,Chicot County,-0.2670722249083596,medium
119,05019,AR,Clark County,-0.1084497099506281,medium
120,05021,AR,Clay County,0.08614873599710822,medium
121,05023,AR,Cleburne County,0.0746699886217089,medium
122,05025,AR,Cleveland County,-0.17648596688468168,medium
123,05027,AR,Columbia County,0.01373267726703667,medium
124,05029,AR,Conway County,0.12531415363329165,medium
125,05031,AR,Craighead County,0.19526202699629808,medium
126,05033,AR,Crawford County,0.1929990053003082,medium
127,05035,AR,Crittenden County,0.061131048484024376,medium
128,05037,AR,Cross County,-0.13715158971544686,medium
129,05039,AR,Dallas County,-0.10427673176187358,medium
130,05041,AR,Desha County,-0.17649032577094376,medium
131,05043,AR,Drew County,-0.2871134653690579,medium
132,05045,AR,Faulkner County,0.11450225874878835,medium
133,05047,AR,Franklin County,-0.015376980636908844,medium
134,05049,AR,Fulton County,0.16163435401793072,medium
135,05051,AR,Garland County,0.4669112574564333,medium
136,05053,AR,Grant County,-0.06850339434404087,medium
137,05055,AR,Greene County,0.19526202699629808,medium
138,05057,AR,Hempstead County,0.12432539548161728,medium
139,05059,AR,Hot Spring County,0.4669112574564333,medium
140,05061,AR,Howard County,0.07276710503960343,medium
141,05063,AR,Independence County,0.06859579149153207,medium
142,05065,AR,Izard County,0.06859579149153207,medium
143,05067,AR,Jackson County,0.06529291868011462,medium
144,05069,AR,Jefferson County,-0.0923868251231798,medium
145,05071,AR,Johnson County,0.2603386562463491,medium
146,05073,AR,Lafayette County,0.01373267726703667,medium
147,05075,AR,Lawrence County,0.02610608047587421,medium
148,05077,AR,Lee County,-0.07337647224669745,medium
149,05079,AR,Lincoln County,-0.15321540892140356,medium
150,05081,AR,Little River County,-0.16886071603504016,medium
151,05083,AR,Logan County,0.10448335430854597,medium
152,05085,AR,Lonoke County,0.10266978506804343,medium
153,05087,AR,Madison County,-0.0026548845937294746,medium
154,05089,AR,Marion County,0.4084403374749461,medium
155,05091,AR,Miller County,-0.014998704864152612,medium
156,05093,AR,Mississippi County,0.08721803621748445,medium
157,05095,AR,Monroe County,-0.12912875146529024,medium
158,05097,AR,Montgomery County,-0.061913145933081636,medium
159,05099,AR,Nevada County,-0.09799603697240253,medium
160,05101,AR,Newton County,0.4084403374749461,medium
161,05103,AR,Ouachita County,-0.24577644446639416,medium
162,05105,AR,Perry County,0.10760067549355112,medium
163,05107,AR,Phillips County,-0.024445925234756503,medium
164,05109,AR,Pike County,0.07276710503960343,medium
165,05111,AR,Poinsett County,0.021505400346595416,medium
166,05113,AR,Polk County,0.07666489775592376,medium
167,05115,AR,Pope County,0.03740248069129688,medium
168,05117,AR,Prairie County,0.10266978506804343,medium
169,05119,AR,Pulaski County,0.1571747776003204,medium
170,05121,AR,Randolph County,0.07829388957672821,medium
171,05123,AR,St. Francis County,0.04201393390859435,medium
172,05125,AR,Saline County,0.192765152915828,medium
173,05127,AR,Scott County,0.08179573325028977,medium
174,05129,AR,Searcy County,-0.02413052793169632,medium
175,05131,AR,Sebastian County,0.1465140846210349,medium
176,05133,AR,Sevier County,-0.1341819627019847,medium
177,05135,AR,Sharp County,0.032166705694326475,medium
178,05137,AR,Stone County,0.07279569919045985,medium
179,05139,AR,Union County,-0.3228729375656793,medium
180,05141,AR,Van Buren County,0.0746699886217089,medium
181,05143,AR,Washington County,0.17493449033006492,medium
182,05145,AR,White County,0.06658814045972003,medium
183,05147,AR,Woodruff County,-0.1627609156311951,medium
184,05149,AR,Yell County,-0.026834108418426816,medium
185,06001,CA,Alameda County,0.3385451084991153,medium
186,06003,CA,Alpine County,-0.03943750840401631,medium
187,06005,CA,Amador County,0.004182476513534574,medium
188,06007,CA,Butte County,0.4454042511059281,medium
189,06009,CA,Calaveras County,0.030270426765849644,medium
190,06011,CA,Colusa County,-0.07384576585047357,medium
191,06013,CA,Contra Costa County,0.20453935011362254,medium
192,06015,CA,Del Norte County,0.07203309066320795,medium
193,06017,CA,El Dorado County,0.425272074127884,medium
194,06019,CA,Fresno County,0.4741107197908824,medium
195,06021,CA,Glenn County,-0.07066090359911144,medium
196,06023,CA,Humboldt County,0.115580571545707,medium
197,06025,CA,Imperial County,0.06994804381571618,medium
198,06027,CA,Inyo County,-0.0037386645841274587,medium
199,06029,CA,Kern County,0.5078164413216092,high
200,06031,CA,Kings County,0.4161193661471181,medium
201,06033,CA,Lake County,-0.009606119144832326,medium
202,06035,CA,Lassen County,0.06454017094361345,medium
203,06037,CA,Los Angeles County,0.6397466124433273,high
204,06039,CA,Madera County,0.4136622176989541,medium
205,06041,CA,Marin County,0.2913497862368852,medium
206,06043,CA,Mariposa County,0.05798773801148095,medium
207,06045,CA,Mendocino County,0.09682227494533442,medium
208,06047,CA,Merced County,0.3200429859335283,medium
209,06049,CA,Modoc County,-0.09162124411036426,medium
210,06051,CA,Mono County,-0.0037386645841274587,medium
211,06053,CA,Monterey County,0.2401644081088672,medium
212,06055,CA,Napa County,0.3050148908826933,medium
213,06057,CA,Nevada County,0.1258990023039974,medium
214,06059,CA,Orange County,0.5476894518967903,high
215,06061,CA,Placer County,0.4376608934382414,medium
216,06063,CA,Plumas County,-0.12664516724997868,medium
217,06065,CA,Riverside County,0.4461934676427486,medium
218,06067,CA,Sacramento County,0.523470625258993,high
219,06069,CA,San Benito County,0.0406379813363836,medium
220,06071,CA,San Bernardino County,0.4879837686424565,medium
221,06073,CA,San Diego County,0.4342193640438008,medium
222,06075,CA,San Francisco County,0.309035476651075,medium
223,06077,CA,San Joaquin County,0.4712549110750216,medium
224,06079,CA,San Luis Obispo County,0.3661273594140882,medium
225,06081,CA,San Mateo County,0.3811651133752317,medium
226,06083,CA,Santa Barbara County,0.3661273594140882,medium
227,06085,CA,Santa Clara County,0.5683965356783651,high
228,06087,CA,Santa Cruz County,0.3368687736553458,medium
229,06089,CA,Shasta County,0.07399299888047625,medium
230,06091,CA,Sierra County,-0.13036306207118256,medium
231,06093,CA,Siskiyou County,-0.043855271490583415,medium
232,06095,CA,Solano County,0.3050148908826933,medium
233,06097,CA,Sonoma County,0.40160999328657737,medium
234,06099,CA,Stanislaus County,0.6013653137468672,high
235,06101,CA,Sutter County,0.30344010664849835,medium
236,06103,CA,Tehama County,0.4454042511059281,medium
237,06105,CA,Trinity County,-0.08511690109980784,medium
238,06107,CA,Tulare County,0.4161193661471181,medium
239,06109,CA,Tuolumne County,-0.0002974099516260184,medium
240,06111,CA,Ventura County,0.5247793113769567,high
241,06113,CA,Yolo County,0.5274207205403499,high
242,06115,CA,Yuba County,0.18904728912683014,medium
243,08001,CO,Adams County,0.5613008295268529,high
244,08003,CO,Alamosa County,-0.1807258999541558,medium
245,08005,CO,Arapahoe County,0.5521522273640102,high
246,08007,CO,Archuleta County,-0.2348531440403631,medium
247,08009,CO,Baca County,-0.028993587073402938,medium
248,08011,CO,Bent County,-0.1514963667335548,medium
249,08013,CO,Boulder County,0.3132752408227496,medium
250,08014,CO,Broomfield County,0.5613008295268529,high
251,08015,CO,Chaffee County,0.08150296203730281,medium
252,08017,CO,Cheyenne County,-0.005738416972063439,medium
253,08019,CO,Clear Creek County,0.03483199948044771,medium
254,08021,CO,Conejos County,-0.04312404320714423,medium
255,08023,CO,Costilla County,-0.2421835924374643,medium
256,08025,CO,Crowley County,-0.0484588692188381,medium
257,08027,CO,Custer County,-0.07885535627885268,medium
258,08029,CO,Delta County,0.20582550964047813,medium
259,08031,CO,Denver County,0.4970975278994053,medium
260,08033,CO,Dolores County,-0.22368434369516005,medium
261,08035,CO,Douglas County,0.4226058106992945,medium
262,08037,CO,Eagle County,0.044218181239919226,medium
263,08039,CO,Elbert County,0.3245962607995605,medium
264,08041,CO,El Paso County,0.4493945534024423,medium
265,08043,CO,Fremont County,0.12686828962065413,medium
266,08045,CO,Garfield County,0.05900746062724084,medium
267,08047,CO,Gilpin County,-0.0324551395576702,medium
268,08049,CO,Grand County,0.06301640854062092,medium
269,08051,CO,Gunnison County,0.044218181239919226,medium
270,08053,CO,Hinsdale County,-0.037787292825871586,medium
271,08055,CO,Huerfano County,-0.2825710159944812,medium
272,08057,CO,Jackson County,-0.18124344969092196,medium
273,08059,CO,Jefferson County,0.4970975278994053,medium
274,08061,CO,Kiowa County,-0.005738416972063439,medium
275,08063,CO,Kit Carson County,-0.038915319095314975,medium
276,08065,CO,Lake County,-0.18068051631764387,medium
277,08067,CO,La Plata County,-0.055151752232138126,medium
278,08069,CO,Larimer County,0.3857288152954721,medium
279,08071,CO,Las Animas County,-0.09509700880107748,medium
280,08073,CO,Lincoln County,-0.004038126383117492,medium
281,08075,CO,Logan County,0.2424034045235163,medium
282,08077,CO,Mesa County,0.34495628206405626,medium
283,08079,CO,Mineral County,0.07468173668991515,medium
284,08081,CO,Moffat County,0.04341347953069257,medium
285,08083,CO,Montezuma County,-0.08411140996969849,medium
286,08085,CO,Montrose County,0.22408263092637,medium
287,08087,CO,Morgan County,0.16785037604788705,medium
288,08089,CO,Otero County,0.05492005870176661,medium
289,08091,CO,Ouray County,0.22408263092637,medium
290,08093,CO,Park County,0.12602993547058058,medium
291,08095,CO,Phillips County,0.048674288230190835,medium
292,08097,CO,Pitkin County,0.044218181239919226,medium
293,08099,CO,Prowers County,-0.028993587073402938,medium
294,08101,CO,Pueblo County,0.05562368619536427,medium
295,08103,CO,Rio Blanco County,-0.07297473731348197,medium
296,08105,CO,Rio Grande County,0.07468173668991515,medium
297,08107,CO,Routt County,0.07666065192600348,medium
298,08109,CO,Saguache County,0.017983519121343963,medium
299,08111,CO,San Juan County,-0.12189864319648848,medium
300,08113,CO,San Miguel County,-0.02116738736616993,medium
301,08115,CO,Sedgwick County,0.048674288230190835,medium
302,08117,CO,Summit County,0.1036374423283448,medium
303,08119,CO,Teller County,0.05200957045724506,medium
304,08121,CO,Washington County,0.16785037604788705,medium
305,08123,CO,Weld County,0.3030492214207064,medium
306,08125,CO,Yuma County,-0.02762827147849917,medium
307,09001,CT,Fairfield County,0.4282784488626932,medium
308,09003,CT,Hartford County,0.34350519551978903,medium
309,09005,CT,Litchfield County,0.3706136479997689,medium
310,09007,CT,Middlesex County,0.3155920531650074,medium
311,09009,CT,New Haven County,0.3636151816377082,medium
312,09011,CT,New London County,0.2180213198550335,medium
313,09013,CT,Tolland County,0.2805487442227527,medium
314,09015,CT,Windham County,0.11484187634964553,medium
315,10001,DE,Kent County,0.1566864163602797,medium
316,10003,DE,New Castle County,0.5242308257179449,high
317,10005,DE,Sussex County,0.03486540660853785,medium
318,11001,DC,District of Columbia,0.08785732640050213,medium
319,12001,FL,Alachua County,0.18920733727112515,medium
320,12003,FL,Baker County,-0.10046541230693837,medium
321,12005,FL,Bay County,0.11371397697355155,medium
322,12007,FL,Bradford County,0.019933784951514696,medium
323,12009,FL,Brevard County,0.27134778721711345,medium
324,12011,FL,Broward County,0.5053971893367861,high
325,12013,FL,Calhoun County,-0.12880533561845667,medium
326,12015,FL,Charlotte County,0.2064691242591155,medium
327,12017,FL,Citrus County,0.08928394767967474,medium
328,12019,FL,Clay County,0.3087346101601797,medium
329,12021,FL,Collier County,0.41785088199792864,medium
330,12023,FL,Columbia County,0.1248521684462501,medium
331,12027,FL,DeSoto County,-0.03623456119498407,medium
332,12029,FL,Dixie County,-0.0528062881517549,medium
333,12031,FL,Duval County,0.3411281038759877,medium
334,12033,FL,Escambia County,0.17876329327794852,medium
335,12035,FL,Flagler County,0.09857018104476048,medium
336,12037,FL,Franklin County,-0.13732869838991188,medium
337,12039,FL,Gadsden County,-0.21495048967228966,medium
338,12041,FL,Gilchrist County,0.0757126383783571,medium
339,12043,FL,Glades County,-0.4856509768283742,medium
340,12045,FL,Gulf County,-0.16749577811217425,medium
341,12047,FL,Hamilton County,-0.34832052476426784,medium
342,12049,FL,Hardee County,-0.03623456119498407,medium
343,12051,FL,Hendry County,0.16532710466183564,medium
344,12053,FL,Hernando County,0.14925251068110754,medium
345,12055,FL,Highlands County,0.09109391663200754,medium
346,12057,FL,Hillsborough County,0.5151351382390753,high
347,12059,FL,Holmes County,-0.11976934628573872,medium
348,12061,FL,Indian River County,0.17976047669992684,medium
349,12063,FL,Jackson County,-0.20909350113054426,medium
350,12065,FL,Jefferson County,0.23106946217692356,medium
351,12067,FL,Lafayette County,-0.2294633446664923,medium
352,12069,FL,Lake County,0.14280064618151372,medium
353,12071,FL,Lee County,0.2941597921591277,medium
354,12073,FL,Leon County,0.23106946217692356,medium
355,12075,FL,Levy County,0.0757126383783571,medium
356,12077,FL,Liberty County,-0.3958541340759876,medium
357,12079,FL,Madison County,-0.3083687988249259,medium
358,12081,FL,Manatee County,0.2141360768078357,medium
359,12083,FL,Marion County,0.16919087006957587,medium
360,12085,FL,Martin County,0.22585143061695745,medium
361,12086,FL,Miami-Dade County,0.2826983577269032,medium
362,12087,FL,Monroe County,0.0773860724891639,medium
363,12089,FL,Nassau County,0.04362470536684347,medium
364,12091,FL,Okaloosa County,0.3192196488819166,medium
365,12095,FL,Orange County,0.3434163760977227,medium
366,12097,FL,Osceola County,0.05437611637259477,medium
367,12099,FL,Palm Beach County,0.26697517633074136,medium
368,12101,FL,Pasco County,0.5151351382390753,high
369,12103,FL,Pinellas County,0.30591235785501897,medium
370,12105,FL,Polk County,0.377850427574125,medium
371,12107,FL,Putnam County,0.023496492018081527,medium
372,12109,FL,St. Johns County,0.3411281038759877,medium
373,12111,FL,St. Lucie County,0.2776171840292749,medium
374,12113,FL,Santa Rosa County,0.07169765745318862,medium
375,12115,FL,Sarasota County,0.31704783521532315,medium
376,12117,FL,Seminole County,0.2150938863439713,medium
377,12119,FL,Sumter County,0.2392407124846941,medium
378,12121,FL,Suwannee County,0.1248521684462501,medium
379,12123,FL,Taylor County,-0.15953722117578664,medium
380,12125,FL,Union County,-0.08832179945947988,medium
381,12127,FL,Volusia County,0.22713172671277845,medium
382,12129,FL,Wakulla County,-0.04407756371848793,medium
383,12131,FL,Walton County,0.16540412988508954,medium
384,12133,FL,Washington County,-0.12880533561845667,medium
385,13001,GA,Appling County,0.017290990347239844,medium
386,13003,GA,Atkinson County,-0.12719943263666314,medium
387,13005,GA,Bacon County,-0.05433354258990452,medium
388,13007,GA,Baker County,0.12863047383235185,medium
389,13009,GA,Baldwin County,-0.3101047859344732,medium
390,13011,GA,Banks County,0.007616965188634305,medium
391,13013,GA,Barrow County,0.4112908430362115,medium
392,13015,GA,Bartow County,0.3787304130528709,medium
393,13017,GA,Ben Hill County,-0.30440025726627284,medium
394,13019,GA,Berrien County,-0.11470978699597448,medium
395,13021,GA,Bibb County,0.15181501407508838,medium
396,13023,GA,Bleckley County,-0.14433957066459085,medium
397,13025,GA,Brantley County,0.03442685770297982,medium
398,13027,GA,Brooks County,0.08222253847026302,medium
399,13029,GA,Bryan County,0.0471209386334024,medium
400,13031,GA,Bulloch County,0.022889429389130952,medium
401,13033,GA,Burke County,-0.0348400195063181,medium
402,13035,GA,Butts County,0.017290990347239844,medium
403,13037,GA,Calhoun County,0.062017140842435016,medium
404,13039,GA,Camden County,-0.1170396961184751,medium
405,13043,GA,Candler County,-0.22420915339395608,medium
406,13045,GA,Carroll County,0.29218119918635305,medium
407,13047,GA,Catoosa County,0.2400924793975257,medium
408,13049,GA,Charlton County,0.03442685770297982,medium
409,13051,GA,Chatham County,0.29522413239981976,medium
410,13053,GA,Chattahoochee County,-0.03375504370758973,medium
411,13055,GA,Chattooga County,0.16614864191391904,medium
412,13057,GA,Cherokee County,0.4250046860085127,medium
413,13059,GA,Clarke County,0.20922250151745425,medium
414,13061,GA,Clay County,-0.19951710623409374,medium
415,13063,GA,Clayton County,0.1611501440097209,medium
416,13065,GA,Clinch County,-0.10462636041058768,medium
417,13067,GA,Cobb County,0.3539278304771233,medium
418,13069,GA,Coffee County,-0.022675027065404373,medium
419,13071,GA,Colquitt County,0.12383083895324505,medium
420,13073,GA,Columbia County,0.0874002645775129,medium
421,13075,GA,Cook County,0.3753218239582195,medium
422,13077,GA,Coweta County,0.43741265374920696,medium
423,13079,GA,Crawford County,0.08831186456442912,medium
424,13081,GA,Crisp County,-0.31200606784774737,medium
425,13083,GA,Dade County,0.01421802010410821,medium
426,13085,GA,Dawson County,0.4250046860085127,medium
427,13087,GA,Decatur County,-0.26780830890719703,medium
428,13089,GA,DeKalb County,0.5237270618293053,high
429,13091,GA,Dodge County,-0.152081859362695,medium
430,13093,GA,Dooly County,-0.07109040192295778,medium
431,13095,GA,Dougherty County,0.12863047383235185,medium
432,13097,GA,Douglas County,0.3344577568028538,medium
433,13099,GA,Early County,-0.10167175814609328,medium
434,13101,GA,Echols County,-0.10462636041058768,medium
435,13103,GA,Effingham County,0.11902736256609366,medium
436,13105,GA,Elbert County,-0.1829361797839533,medium
437,13107,GA,Emanuel County,-0.030506407411788942,medium
438,13109,GA,Evans County,0.08400698694848631,medium
439,13111,GA,Fannin County,0.15929564403691773,medium
440,13113,GA,Fayette County,0.06917956149670015,medium
441,13115,GA,Floyd County,0.3210637696989996,medium
442,13117,GA,Forsyth County,0.4250046860085127,medium
443,13119,GA,Franklin County,0.007616965188634305,medium
444,13121,GA,Fulton County,0.4182330727014553,medium
445,13123,GA,Gilmer County,0.21995735334774727,medium
446,13125,GA,Glascock County,-0.23061179283493005,medium
447,13127,GA,Glynn County,-0.05370621907916732,medium
448,13129,GA,Gordon County,0.3210637696989996,medium
449,13131,GA,Grady County,-0.1291604061860345,medium
450,13133,GA,Greene County,0.02433799909244391,medium
451,13135,GA,Gwinnett County,0.5237270618293053,high
452,13137,GA,Habersham County,0.09511397751812316,medium
453,13139,GA,Hall County,0.4054636140511901,medium
454,13141,GA,Hancock County,-0.23061179283493005,medium
455,13143,GA,Haralson County,0.149613253620995,medium
456,13145,GA,Harris County,0.006302370919264682,medium
457,13147,GA,Hart County,-0.18090130970129464,medium
458,13149,GA,Heard County,0.014585616907792472,medium
459,13151,GA,Henry County,0.16506251388581933,medium
460,13153,GA,Houston County,0.12606118891832135,medium
461,13155,GA,Irwin County,-0.1421483655068946,medium
462,13157,GA,Jackson County,0.3581552658418508,medium
463,13159,GA,Jasper County,-0.2271201902191588,medium
464,13161,GA,Jeff Davis County,-0.022675027065404373,medium
465,13163,GA,Jefferson County,-0.20173628046627676,medium
466,13165,GA,Jenkins County,-0.1795225634656602,medium
467,13167,GA,Johnson County,-0.0972053810255719,medium
468,13169,GA,Jones County,-0.052692975332573035,medium
469,13171,GA,Lamar County,0.06975732649464042,medium
470,13173,GA,Lanier County,-0.10462636041058768,medium
471,13175,GA,Laurens County,-0.0769230977916322,medium
472,13177,GA,Lee County,0.12863047383235185,medium
473,13179,GA,Liberty County,-0.0050019545120159326,medium
474,13181,GA,Lincoln County,-0.5568090263949816,low
475,13183,GA,Long County,0.08400698694848631,medium
476,13185,GA,Lowndes County,0.3753218239582195,medium
477,13187,GA,Lumpkin County,-0.12716265451684616,medium
478,13189,GA,McDuffie County,0.05103599658405584,medium
479,13191,GA,McIntosh County,-0.2153686072845612,medium
480,13193,GA,Macon County,-0.1398298669261972,medium
481,13195,GA,Madison County,0.007616965188634305,medium
482,13197,GA,Marion County,-0.07715872573432722,medium
483,13199,GA,Meriwether County,0.06093498443515057,medium
484,13201,GA,Miller County,-0.10167175814609328,medium
485,13205,GA,Mitchell County,-0.3137666742850698,medium
486,13207,GA,Monroe County,0.15181501407508838,medium
487,13209,GA,Montgomery County,-0.030506407411788942,medium
488,13211,GA,Morgan County,0.02433799909244391,medium
489,13213,GA,Murray County,0.21995735334774727,medium
490,13215,GA,Muscogee County,0.16757131665438968,medium
491,13217,GA,Newton County,0.2063458135286512,medium
492,13219,GA,Oconee County,0.277586274717428,medium
493,13221,GA,Oglethorpe County,0.026579237232368557,medium
494,13223,GA,Paulding County,0.3344577568028538,medium
495,13225,GA,Peach County,-0.1398298669261972,medium
496,13227,GA,Pickens County,0.290341348935561,medium
497,13229,GA,Pierce County,-0.05433354258990452,medium
498,13231,GA,Pike County,0.06975732649464042,medium
499,13233,GA,Polk County,0.03033420096037418,medium
500,13235,GA,Pulaski County,-0.1623364616598991,medium
501,13237,GA,Putnam County,0.02433799909244391,medium
502,13239,GA,Quitman County,-0.19951710623409374,medium
503,13241,GA,Rabun County,-0.07947930977592238,medium
504,13243,GA,Randolph County,0.062017140842435016,medium
505,13245,GA,Richmond County,0.0874002645775129,medium
506,13247,GA,Rockdale County,0.5237270618293053,high
507,13249,GA,Schley County,-0.23134825263166944,medium
508,13251,GA,Screven County,-0.1454109121728672,medium
509,13253,GA,Seminole County,-0.3075489951511079,medium
510,13255,GA,Spalding County,0.13329713931005646,medium
511,13257,GA,Stephens County,-0.12700613028463556,medium
512,13259,GA,Stewart County,-0.19951710623409374,medium
513,13261,GA,Sumter County,-0.07573025227202737,medium
514,13263,GA,Talbot County,-0.07715872573432722,medium
515,13265,GA,Taliaferro County,-0.26839263813880765,medium
516,13267,GA,Tattnall County,0.08400698694848631,medium
517,13269,GA,Taylor County,-0.1268743387506851,medium
518,13271,GA,Telfair County,-0.1969628412238781,medium
519,13273,GA,Terrell County,0.12863047383235185,medium
520,13275,GA,Thomas County,-0.12363716693067164,medium
521,13277,GA,Tift County,-0.1421483655068946,medium
